id,company,product,type_name,inches,ram,weight,cpu_brand,cpu_generation,os_type,gpu_brand,gpu_type,memory_hdd,memory_ssd,memory_hybrid,memory_flash_storage,ips,retina,touchscreen,resolution_x,resolution_y,price
5871253,Dell,Inspiron 3567,Notebook,15.6,8,2.3,Intel,i3,Windows,Intel,integrated,1000,0,0,0,0,0,1,1366,768,469
7174319,MSI,GE72VR Apache,Gaming,17.3,16,2.7,Intel,i7,Windows,Nvidia,dedicated,1000,256,0,0,0,0,0,1920,1080,1598
7546603,Apple,MacBook Air,Ultrabook,11.6,4,1.08,Intel,i5,Mac OS X,Intel,integrated,0,0,0,256,0,0,0,1366,768,959
3805387,HP,15-bs023nv (i3-6006U/4GB/1TB/FHD/W10),Notebook,15.6,4,2.1,Intel,i3,Windows,Intel,integrated,1000,0,0,0,0,0,0,1920,1080,478
1050527,HP,EliteBook 840,Ultrabook,14.0,8,1.54,Intel,i7,Windows,Intel,integrated,0,256,0,0,0,0,0,2560,1440,2198
9969570,Dell,Vostro 3559,Notebook,15.6,4,2.24,Intel,i5,Windows,Intel,integrated,500,0,0,0,0,0,0,1366,768,737
9122597,MSI,GL62 6QF,Gaming,15.6,8,2.3,Intel,i7,Windows,Nvidia,dedicated,1000,128,0,0,0,0,0,1920,1080,1169
4408529,Lenovo,ThinkPad 13,Notebook,13.3,16,1.4,Intel,i7,Windows,Intel,integrated,0,512,0,0,1,0,0,1920,1080,1499
7092736,Lenovo,IdeaPad 320-15ABR,Notebook,15.6,6,2.2,AMD,9720P,Windows,AMD,dedicated,0,256,0,0,0,0,0,1920,1080,597
8618610,Asus,ZenBook UX310UA-WB71,Ultrabook,13.3,8,1.45,Intel,i7,Windows,Intel,integrated,0,256,0,0,0,0,0,1920,1080,1280
7039300,Acer,Aspire ES1-572,Notebook,15.6,4,2.4,Intel,i3,Linux,Intel,integrated,500,0,0,0,0,0,0,1366,768,361
3138039,Dell,Inspiron 7779,2 in 1 Convertible,17.3,16,2.77,Intel,i7,Windows,Nvidia,dedicated,0,512,0,0,0,0,1,1920,1080,1799
3310447,HP,EliteBook 840,Notebook,14.0,4,1.54,Intel,i5,Windows,Intel,integrated,0,256,0,0,0,0,0,1920,1080,1099
3530873,Asus,Rog GL553VE-FY052T,Gaming,15.6,16,2.5,Intel,i7,Windows,Nvidia,dedicated,1000,256,0,0,1,0,0,1920,1080,1600
6729956,Dell,Latitude 5480,Notebook,14.0,4,1.6,Intel,i5,Windows,Intel,integrated,500,0,0,0,0,0,0,1366,768,875
1749261,Asus,Rog GL502VS,Gaming,15.6,16,2.34,Intel,i7,Windows,Nvidia,dedicated,1000,256,0,0,1,0,0,1920,1080,2325
3910184,Lenovo,V510-15IKB (i5-7200U/8GB/256GB/FHD/No,Notebook,15.6,8,2.3,Intel,i5,No OS,Intel,integrated,0,256,0,0,1,0,0,1920,1080,573
6754784,Dell,XPS 13,2 in 1 Convertible,13.3,8,1.24,Intel,i5,Windows,Intel,integrated,0,256,0,0,0,0,1,3200,1800,1813
6636817,Dell,Inspiron 3552,Notebook,15.6,4,2.2,Intel,Quad,Linux,Intel,integrated,500,0,0,0,0,0,0,1366,768,324
4301918,HP,255 G6,Notebook,15.6,4,1.86,AMD,9220,Windows,AMD,dedicated,500,0,0,0,0,0,0,1366,768,399
6862412,Lenovo,IdeaPad 310-15ISK,Notebook,15.6,6,2.4,Intel,i3,Windows,Nvidia,dedicated,0,128,0,0,0,0,0,1920,1080,569
1738460,Lenovo,ThinkPad L460,Notebook,14.0,8,1.9,Intel,i5,Windows,Intel,integrated,0,256,0,0,1,0,0,1920,1080,1072
8475301,Dell,Inspiron 3552,Notebook,15.6,4,2.2,Intel,Quad,Windows,Intel,integrated,500,0,0,0,0,0,0,1366,768,443
3416963,Asus,X541NA-GO020T (N3350/4GB/1TB/W10),Notebook,15.6,4,2.0,Intel,Dual,Windows,Intel,integrated,1000,0,0,0,0,0,0,1366,768,339
7818327,Asus,Rog G752VT-GC073T,Gaming,17.3,16,4.0,Intel,i7,Windows,Nvidia,dedicated,1000,128,0,0,1,0,0,1920,1080,1900
4080579,Dell,Vostro 3568,Notebook,15.6,4,2.29,Intel,i3,Windows,Intel,integrated,500,0,0,0,0,0,0,1366,768,490
3507379,Lenovo,B51-80 (i7-6500U/8GB/1008GB/Radeon,Notebook,15.6,8,2.32,Intel,i7,Windows,AMD,dedicated,0,0,1000,0,0,0,0,1920,1080,895
6585910,MSI,GE62 Apache,Gaming,15.6,8,2.4,Intel,i7,Windows,Nvidia,dedicated,1000,128,0,0,0,0,0,1920,1080,1229
2434088,Lenovo,Yoga 500-14IBD,2 in 1 Convertible,14.0,4,1.8,Intel,i5,Windows,Intel,integrated,0,128,0,0,0,0,1,1920,1080,833
9134926,Asus,ZenBook UX305CA-UBM1,Ultrabook,13.3,8,1.2,Intel,M,Windows,Intel,integrated,0,512,0,0,1,0,0,1920,1080,729
3530730,Dell,Inspiron 3567,Notebook,15.6,6,2.3,Intel,i3,Windows,Intel,integrated,1000,0,0,0,0,0,0,1366,768,459
1702564,Acer,Aspire ES1-531,Notebook,15.6,4,2.4,Intel,Dual,Linux,Intel,integrated,500,0,0,0,0,0,0,1366,768,289
6309256,Dell,Inspiron 3552,Notebook,15.6,2,2.2,Intel,Dual,Windows,Intel,integrated,500,0,0,0,0,0,0,1366,768,379
9166425,Lenovo,IdeaPad Y700-15ISK,Notebook,15.6,8,2.6,Intel,i7,Windows,Nvidia,dedicated,1000,0,0,0,1,0,0,1920,1080,899
9781675,HP,Pavilion 15-AW003nv,Notebook,15.6,6,2.04,AMD,9410,Windows,AMD,dedicated,0,0,1000,0,0,0,0,1920,1080,549
1012887,Dell,Inspiron 3567,Notebook,15.6,8,2.3,Intel,i7,Linux,AMD,dedicated,1000,0,0,0,0,0,0,1366,768,805
8653550,HP,Stream 11-Y000na,Netbook,11.6,2,1.17,Intel,Dual,Windows,Intel,integrated,0,0,0,32,0,0,0,1366,768,209
2988937,Asus,X556UJ-XO044T (i7-6500U/4GB/500GB/GeForce,Notebook,15.6,4,2.2,Intel,i7,Windows,Nvidia,dedicated,500,0,0,0,0,0,0,1366,768,720
1513407,Lenovo,Yoga 500-14ISK,2 in 1 Convertible,14.0,4,1.8,Intel,i7,Windows,Intel,integrated,0,128,0,0,1,0,1,1920,1080,638
8860871,Lenovo,Yoga 900-13ISK,2 in 1 Convertible,13.3,16,1.3,Intel,i7,Windows,Intel,integrated,0,512,0,0,1,0,1,3200,1800,1499
6539218,Lenovo,IdeaPad 100S-14IBR,Notebook,14.0,2,1.5,Intel,Dual,Windows,Intel,integrated,0,0,0,64,0,0,0,1366,768,229
1665350,HP,15-AC110nv (i7-6500U/6GB/1TB/Radeon,Notebook,15.6,6,2.19,Intel,i7,Windows,AMD,dedicated,1000,0,0,0,0,0,0,1366,768,764
4352366,Asus,X553SA-XX031T (N3050/4GB/500GB/W10),Notebook,15.6,4,2.2,Intel,Dual,Windows,Intel,integrated,500,0,0,0,0,0,0,1366,768,369
1490009,Asus,ZenBook UX305CA-UBM1,Ultrabook,13.3,8,1.2,Intel,M,Windows,Intel,integrated,0,512,0,0,1,0,0,1920,1080,729
2398187,Dell,Inspiron 3567,Notebook,15.6,6,2.3,Intel,i3,Windows,Intel,integrated,1000,0,0,0,0,0,0,1366,768,459
6043779,Acer,Aspire ES1-531,Notebook,15.6,4,2.4,Intel,Dual,Linux,Intel,integrated,500,0,0,0,0,0,0,1366,768,289
7664049,Dell,Inspiron 3552,Notebook,15.6,2,2.2,Intel,Dual,Windows,Intel,integrated,500,0,0,0,0,0,0,1366,768,379
3377565,Lenovo,IdeaPad Y700-15ISK,Notebook,15.6,8,2.6,Intel,i7,Windows,Nvidia,dedicated,1000,0,0,0,1,0,0,1920,1080,899
6608535,HP,Pavilion 15-AW003nv,Notebook,15.6,6,2.04,AMD,9410,Windows,AMD,dedicated,0,0,1000,0,0,0,0,1920,1080,549
2955598,Dell,Inspiron 3567,Notebook,15.6,8,2.3,Intel,i7,Linux,AMD,dedicated,1000,0,0,0,0,0,0,1366,768,805
4141479,HP,Stream 11-Y000na,Netbook,11.6,2,1.17,Intel,Dual,Windows,Intel,integrated,0,0,0,32,0,0,0,1366,768,209
9642273,Asus,X556UJ-XO044T (i7-6500U/4GB/500GB/GeForce,Notebook,15.6,4,2.2,Intel,i7,Windows,Nvidia,dedicated,500,0,0,0,0,0,0,1366,768,720
8610376,Lenovo,Yoga 500-14ISK,2 in 1 Convertible,14.0,4,1.8,Intel,i7,Windows,Intel,integrated,0,128,0,0,1,0,1,1920,1080,638
8339551,Lenovo,Yoga 900-13ISK,2 in 1 Convertible,13.3,16,1.3,Intel,i7,Windows,Intel,integrated,0,512,0,0,1,0,1,3200,1800,1499
2456795,Lenovo,IdeaPad 100S-14IBR,Notebook,14.0,2,1.5,Intel,Dual,Windows,Intel,integrated,0,0,0,64,0,0,0,1366,768,229
8977838,HP,15-AC110nv (i7-6500U/6GB/1TB/Radeon,Notebook,15.6,6,2.19,Intel,i7,Windows,AMD,dedicated,1000,0,0,0,0,0,0,1366,768,764
3093786,Asus,X553SA-XX031T (N3050/4GB/500GB/W10),Notebook,15.6,4,2.2,Intel,Dual,Windows,Intel,integrated,500,0,0,0,0,0,0,1366,768,369
5358634,Asus,ZenBook UX305CA-UBM1,Ultrabook,13.3,8,1.2,Intel,M,Windows,Intel,integrated,0,512,0,0,1,0,0,1920,1080,729
3017357,Dell,Inspiron 3567,Notebook,15.6,6,2.3,Intel,i3,Windows,Intel,integrated,1000,0,0,0,0,0,0,1366,768,459
8197848,Acer,Aspire ES1-531,Notebook,15.6,4,2.4,Intel,Dual,Linux,Intel,integrated,500,0,0,0,0,0,0,1366,768,289
1700485,Dell,Inspiron 3552,Notebook,15.6,2,2.2,Intel,Dual,Windows,Intel,integrated,500,0,0,0,0,0,0,1366,768,379
1860651,Lenovo,IdeaPad Y700-15ISK,Notebook,15.6,8,2.6,Intel,i7,Windows,Nvidia,dedicated,1000,0,0,0,1,0,0,1920,1080,899
9252539,HP,Pavilion 15-AW003nv,Notebook,15.6,6,2.04,AMD,9410,Windows,AMD,dedicated,0,0,1000,0,0,0,0,1920,1080,549
2845549,Dell,Inspiron 3567,Notebook,15.6,8,2.3,Intel,i7,Linux,AMD,dedicated,1000,0,0,0,0,0,0,1366,768,805
9962421,HP,Stream 11-Y000na,Netbook,11.6,2,1.17,Intel,Dual,Windows,Intel,integrated,0,0,0,32,0,0,0,1366,768,209
6931731,Asus,X556UJ-XO044T (i7-6500U/4GB/500GB/GeForce,Notebook,15.6,4,2.2,Intel,i7,Windows,Nvidia,dedicated,500,0,0,0,0,0,0,1366,768,720
5294744,Lenovo,Yoga 500-14ISK,2 in 1 Convertible,14.0,4,1.8,Intel,i7,Windows,Intel,integrated,0,128,0,0,1,0,1,1920,1080,638
9612617,Lenovo,Yoga 900-13ISK,2 in 1 Convertible,13.3,16,1.3,Intel,i7,Windows,Intel,integrated,0,512,0,0,1,0,1,3200,1800,1499
9789209,Lenovo,IdeaPad 100S-14IBR,Notebook,14.0,2,1.5,Intel,Dual,Windows,Intel,integrated,0,0,0,64,0,0,0,1366,768,229
2490800,HP,15-AC110nv (i7-6500U/6GB/1TB/Radeon,Notebook,15.6,6,2.19,Intel,i7,Windows,AMD,dedicated,1000,0,0,0,0,0,0,1366,768,764
3031058,Asus,X553SA-XX031T (N3050/4GB/500GB/W10),Notebook,15.6,4,2.2,Intel,Dual,Windows,Intel,integrated,500,0,0,0,0,0,0,1366,768,369
